warning: `VIRTUAL_ENV=d:\Revi\Research Projects\.venv` does not match the project environment path `.venv` and will be ignored
Vocab size: 8,192
Model config: {'sequence_len': 256, 'vocab_size': 8192, 'n_layer': 3, 'n_head': 3, 'n_kv_head': 1, 'n_embd': 192, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 1,572,864
  value_embeds            : 0
  lm_head                 : 1,572,864
  transformer_matrices    : 294,912
  scalars                 : 6
  total                   : 3,440,646
Estimated FLOPs per token: 1.297613e+07
Scaling AdamW LRs by 1/sqrt(192/768) = 1.000000
Time budget: 360s (extended from 300s for current hardware)
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.010477 | lrm: 0.00 | dt: 4854ms | tok/sec: 421 | mfu: 0.1% | epoch: 1 | remaining: 360s    
step 02925 (75.4%) | loss: 4.978628 | lrm: 0.27 | dt: 110ms | tok/sec: 18,688 | mfu: 5.3% | epoch: 1 | remaining: 88s    
step 02926 (75.4%) | loss: 4.971203 | lrm: 0.27 | dt: 94ms | tok/sec: 21,768 | mfu: 6.1% | epoch: 1 | remaining: 88s    
step 02927 (75.5%) | loss: 4.977951 | lrm: 0.27 | dt: 104ms | tok/sec: 19,705 | mfu: 5.6% | epoch: 1 | remaining: 88s    
step 02928 (75.5%) | loss: 4.984351 | lrm: 0.27 | dt: 100ms | tok/sec: 20,457 | mfu: 5.8% | epoch: 1 | remaining: 88s    
step 02929 (75.5%) | loss: 4.981365 | lrm: 0.27 | dt: 94ms | tok/sec: 21,792 | mfu: 6.1% | epoch: 1 | remaining: 88s    
step 02930 (75.5%) | loss: 4.990183 | lrm: 0.27 | dt: 94ms | tok/sec: 21,730 | mfu: 6.1% | epoch: 1 | remaining: 88s    
step 02931 (75.6%) | loss: 4.966931 | lrm: 0.27 | dt: 260ms | tok/sec: 7,885 | mfu: 2.2% | epoch: 1 | remaining: 88s    
step 02932 (75.6%) | loss: 4.958943 | lrm: 0.27 | dt: 104ms | tok/sec: 19,600 | mfu: 5.5% | epoch: 1 | remaining: 88s    
step 02933 (75.7%) | loss: 4.955164 | lrm: 0.27 | dt: 94ms | tok/sec: 21,734 | mfu: 6.1% | epoch: 1 | remaining: 88s    
step 02934 (75.7%) | loss: 4.990181 | lrm: 0.27 | dt: 103ms | tok/sec: 19,940 | mfu: 5.6% | epoch: 1 | remaining: 87s    
step 02935 (75.7%) | loss: 4.999457 | lrm: 0.27 | dt: 100ms | tok/sec: 20,469 | mfu: 5.8% | epoch: 1 | remaining: 87s    
step 02936 (75.7%) | loss: 4.999263 | lrm: 0.27 | dt: 95ms | tok/sec: 21,663 | mfu: 6.1% | epoch: 1 | remaining: 87s    
step 02937 (75.8%) | loss: 5.000892 | lrm: 0.27 | dt: 94ms | tok/sec: 21,744 | mfu: 6.1% | epoch: 1 | remaining: 87s    
step 02938 (75.8%) | loss: 4.976317 | lrm: 0.27 | dt: 94ms | tok/sec: 21,849 | mfu: 6.2% | epoch: 1 | remaining: 87s    
step 02939 (75.8%) | loss: 4.970471 | lrm: 0.27 | dt: 114ms | tok/sec: 17,959 | mfu: 5.1% | epoch: 1 | remaining: 87s    
step 02940 (75.9%) | loss: 4.967103 | lrm: 0.27 | dt: 90ms | tok/sec: 22,680 | mfu: 6.4% | epoch: 1 | remaining: 87s    
step 02941 (75.9%) | loss: 4.972799 | lrm: 0.27 | dt: 96ms | tok/sec: 21,326 | mfu: 6.0% | epoch: 1 | remaining: 87s    
step 02942 (75.9%) | loss: 4.986938 | lrm: 0.27 | dt: 108ms | tok/sec: 18,947 | mfu: 5.3% | epoch: 1 | remaining: 87s    
step 02943 (75.9%) | loss: 4.994379 | lrm: 0.27 | dt: 95ms | tok/sec: 21,658 | mfu: 6.1% | epoch: 1 | remaining: 87s    
step 02944 (76.0%) | loss: 5.013476 | lrm: 0.27 | dt: 103ms | tok/sec: 19,798 | mfu: 5.6% | epoch: 1 | remaining: 86s    
step 02945 (76.0%) | loss: 5.000447 | lrm: 0.27 | dt: 98ms | tok/sec: 20,900 | mfu: 5.9% | epoch: 1 | remaining: 86s    
step 02946 (76.0%) | loss: 5.012370 | lrm: 0.27 | dt: 98ms | tok/sec: 20,935 | mfu: 5.9% | epoch: 1 | remaining: 86s    
step 02947 (76.1%) | loss: 5.032328 | lrm: 0.27 | dt: 98ms | tok/sec: 20,828 | mfu: 5.9% | epoch: 1 | remaining: 86s    
step 02948 (76.1%) | loss: 5.015820 | lrm: 0.27 | dt: 107ms | tok/sec: 19,153 | mfu: 5.4% | epoch: 1 | remaining: 86s    
step 02949 (76.1%) | loss: 5.032029 | lrm: 0.27 | dt: 99ms | tok/sec: 20,695 | mfu: 5.8% | epoch: 1 | remaining: 86s    
step 02950 (76.1%) | loss: 5.027561 | lrm: 0.27 | dt: 94ms | tok/sec: 21,701 | mfu: 6.1% | epoch: 1 | remaining: 86s    
step 02951 (76.2%) | loss: 5.011739 | lrm: 0.26 | dt: 102ms | tok/sec: 20,105 | mfu: 5.7% | epoch: 1 | remaining: 86s    
step 02952 (76.2%) | loss: 4.992298 | lrm: 0.26 | dt: 99ms | tok/sec: 20,665 | mfu: 5.8% | epoch: 1 | remaining: 86s    
step 02953 (76.2%) | loss: 4.987463 | lrm: 0.26 | dt: 99ms | tok/sec: 20,685 | mfu: 5.8% | epoch: 1 | remaining: 86s    
step 02954 (76.2%) | loss: 4.974356 | lrm: 0.26 | dt: 97ms | tok/sec: 21,042 | mfu: 5.9% | epoch: 1 | remaining: 85s    
step 02955 (76.3%) | loss: 4.989257 | lrm: 0.26 | dt: 86ms | tok/sec: 23,810 | mfu: 6.7% | epoch: 1 | remaining: 85s    
step 02956 (76.3%) | loss: 4.963106 | lrm: 0.26 | dt: 110ms | tok/sec: 18,615 | mfu: 5.3% | epoch: 1 | remaining: 85s    
step 02957 (76.3%) | loss: 4.967355 | lrm: 0.26 | dt: 99ms | tok/sec: 20,728 | mfu: 5.8% | epoch: 1 | remaining: 85s    
step 02958 (76.4%) | loss: 4.968492 | lrm: 0.26 | dt: 98ms | tok/sec: 20,964 | mfu: 5.9% | epoch: 1 | remaining: 85s    
step 02959 (76.4%) | loss: 4.946674 | lrm: 0.26 | dt: 97ms | tok/sec: 21,168 | mfu: 6.0% | epoch: 1 | remaining: 85s    
step 02960 (76.4%) | loss: 4.944743 | lrm: 0.26 | dt: 101ms | tok/sec: 20,324 | mfu: 5.7% | epoch: 1 | remaining: 85s    
step 02961 (76.4%) | loss: 4.948584 | lrm: 0.26 | dt: 96ms | tok/sec: 21,388 | mfu: 6.0% | epoch: 1 | remaining: 85s    
step 02962 (76.5%) | loss: 4.960904 | lrm: 0.26 | dt: 91ms | tok/sec: 22,386 | mfu: 6.3% | epoch: 1 | remaining: 85s    
step 02963 (76.5%) | loss: 4.965975 | lrm: 0.26 | dt: 105ms | tok/sec: 19,547 | mfu: 5.5% | epoch: 1 | remaining: 85s    
step 02964 (76.5%) | loss: 4.960120 | lrm: 0.26 | dt: 100ms | tok/sec: 20,418 | mfu: 5.8% | epoch: 1 | remaining: 84s    
step 02965 (76.5%) | loss: 4.958231 | lrm: 0.26 | dt: 95ms | tok/sec: 21,591 | mfu: 6.1% | epoch: 1 | remaining: 84s    
step 02966 (76.6%) | loss: 4.968993 | lrm: 0.26 | dt: 102ms | tok/sec: 20,157 | mfu: 5.7% | epoch: 1 | remaining: 84s    
step 02967 (76.6%) | loss: 4.964411 | lrm: 0.26 | dt: 86ms | tok/sec: 23,690 | mfu: 6.7% | epoch: 1 | remaining: 84s    
step 02968 (76.6%) | loss: 4.968499 | lrm: 0.26 | dt: 110ms | tok/sec: 18,619 | mfu: 5.3% | epoch: 1 | remaining: 84s    
step 02969 (76.7%) | loss: 4.952149 | lrm: 0.26 | dt: 94ms | tok/sec: 21,760 | mfu: 6.1% | epoch: 1 | remaining: 84s    
step 02970 (76.7%) | loss: 4.957858 | lrm: 0.26 | dt: 94ms | tok/sec: 21,691 | mfu: 6.1% | epoch: 1 | remaining: 84s    
step 02971 (76.7%) | loss: 4.971690 | lrm: 0.26 | dt: 110ms | tok/sec: 18,557 | mfu: 5.2% | epoch: 1 | remaining: 84s    
step 02972 (76.7%) | loss: 5.005739 | lrm: 0.26 | dt: 94ms | tok/sec: 21,776 | mfu: 6.1% | epoch: 1 | remaining: 84s    
step 02973 (76.8%) | loss: 5.007355 | lrm: 0.26 | dt: 94ms | tok/sec: 21,726 | mfu: 6.1% | epoch: 1 | remaining: 84s    
step 02974 (76.8%) | loss: 4.983664 | lrm: 0.26 | dt: 93ms | tok/sec: 21,983 | mfu: 6.2% | epoch: 1 | remaining: 83s    
step 02975 (76.8%) | loss: 4.987682 | lrm: 0.26 | dt: 110ms | tok/sec: 18,674 | mfu: 5.3% | epoch: 1 | remaining: 83s    
step 02976 (76.8%) | loss: 4.993794 | lrm: 0.26 | dt: 94ms | tok/sec: 21,765 | mfu: 6.1% | epoch: 1 | remaining: 83s    
step 02977 (76.9%) | loss: 4.997657 | lrm: 0.26 | dt: 94ms | tok/sec: 21,767 | mfu: 6.1% | epoch: 1 | remaining: 83s    
step 02978 (76.9%) | loss: 4.981344 | lrm: 0.26 | dt: 106ms | tok/sec: 19,368 | mfu: 5.5% | epoch: 1 | remaining: 83s    
step 02979 (76.9%) | loss: 4.985665 | lrm: 0.26 | dt: 100ms | tok/sec: 20,552 | mfu: 5.8% | epoch: 1 | remaining: 83s    
step 02980 (77.0%) | loss: 4.987285 | lrm: 0.26 | dt: 98ms | tok/sec: 20,870 | mfu: 5.9% | epoch: 1 | remaining: 83s    
step 02981 (77.0%) | loss: 5.002425 | lrm: 0.26 | dt: 90ms | tok/sec: 22,722 | mfu: 6.4% | epoch: 1 | remaining: 83s    
step 02982 (77.0%) | loss: 5.013800 | lrm: 0.26 | dt: 107ms | tok/sec: 19,099 | mfu: 5.4% | epoch: 1 | remaining: 83s    
step 02983 (77.0%) | loss: 4.995452 | lrm: 0.26 | dt: 100ms | tok/sec: 20,437 | mfu: 5.8% | epoch: 1 | remaining: 83s    
step 02984 (77.1%) | loss: 5.008376 | lrm: 0.26 | dt: 95ms | tok/sec: 21,539 | mfu: 6.1% | epoch: 1 | remaining: 82s    
step 02985 (77.1%) | loss: 5.018938 | lrm: 0.26 | dt: 95ms | tok/sec: 21,547 | mfu: 6.1% | epoch: 1 | remaining: 82s    
step 02986 (77.1%) | loss: 4.992418 | lrm: 0.26 | dt: 103ms | tok/sec: 19,924 | mfu: 5.6% | epoch: 1 | remaining: 82s    
step 02987 (77.1%) | loss: 4.991647 | lrm: 0.26 | dt: 87ms | tok/sec: 23,475 | mfu: 6.6% | epoch: 1 | remaining: 82s    
step 02988 (77.2%) | loss: 4.978286 | lrm: 0.26 | dt: 111ms | tok/sec: 18,451 | mfu: 5.2% | epoch: 1 | remaining: 82s    
step 02989 (77.2%) | loss: 4.983509 | lrm: 0.26 | dt: 101ms | tok/sec: 20,219 | mfu: 5.7% | epoch: 1 | remaining: 82s    
step 02990 (77.2%) | loss: 4.975308 | lrm: 0.26 | dt: 93ms | tok/sec: 22,108 | mfu: 6.2% | epoch: 1 | remaining: 82s    
step 02991 (77.3%) | loss: 4.985612 | lrm: 0.25 | dt: 101ms | tok/sec: 20,252 | mfu: 5.7% | epoch: 1 | remaining: 82s    
step 02992 (77.3%) | loss: 4.980922 | lrm: 0.25 | dt: 100ms | tok/sec: 20,421 | mfu: 5.8% | epoch: 1 | remaining: 82s    
step 02993 (77.3%) | loss: 4.967973 | lrm: 0.25 | dt: 100ms | tok/sec: 20,441 | mfu: 5.8% | epoch: 1 | remaining: 82s    
step 02994 (77.3%) | loss: 4.979871 | lrm: 0.25 | dt: 99ms | tok/sec: 20,753 | mfu: 5.9% | epoch: 1 | remaining: 81s    
step 02995 (77.4%) | loss: 4.973399 | lrm: 0.25 | dt: 99ms | tok/sec: 20,611 | mfu: 5.8% | epoch: 1 | remaining: 81s    
step 02996 (77.4%) | loss: 4.978535 | lrm: 0.25 | dt: 108ms | tok/sec: 19,015 | mfu: 5.4% | epoch: 1 | remaining: 81s    
step 02997 (77.4%) | loss: 4.974768 | lrm: 0.25 | dt: 98ms | tok/sec: 20,922 | mfu: 5.9% | epoch: 1 | remaining: 81s    
step 02998 (77.5%) | loss: 4.964182 | lrm: 0.25 | dt: 99ms | tok/sec: 20,636 | mfu: 5.8% | epoch: 1 | remaining: 81s    
step 02999 (77.5%) | loss: 4.986607 | lrm: 0.25 | dt: 90ms | tok/sec: 22,733 | mfu: 6.4% | epoch: 1 | remaining: 81s    
step 03000 (77.5%) | loss: 4.990518 | lrm: 0.25 | dt: 110ms | tok/sec: 18,606 | mfu: 5.2% | epoch: 1 | remaining: 81s    
step 03001 (77.5%) | loss: 4.985110 | lrm: 0.25 | dt: 99ms | tok/sec: 20,678 | mfu: 5.8% | epoch: 1 | remaining: 81s    
step 03002 (77.6%) | loss: 4.975133 | lrm: 0.25 | dt: 89ms | tok/sec: 23,111 | mfu: 6.5% | epoch: 1 | remaining: 81s    
step 03003 (77.6%) | loss: 4.963136 | lrm: 0.25 | dt: 112ms | tok/sec: 18,348 | mfu: 5.2% | epoch: 1 | remaining: 81s    
step 03004 (77.6%) | loss: 4.961368 | lrm: 0.25 | dt: 93ms | tok/sec: 21,967 | mfu: 6.2% | epoch: 1 | remaining: 80s    
step 03005 (77.6%) | loss: 4.970461 | lrm: 0.25 | dt: 94ms | tok/sec: 21,762 | mfu: 6.1% | epoch: 1 | remaining: 80s    
step 03006 (77.7%) | loss: 4.969072 | lrm: 0.25 | dt: 110ms | tok/sec: 18,659 | mfu: 5.3% | epoch: 1 | remaining: 80s    
step 03007 (77.7%) | loss: 4.955129 | lrm: 0.25 | dt: 95ms | tok/sec: 21,604 | mfu: 6.1% | epoch: 1 | remaining: 80s    
step 03008 (77.7%) | loss: 4.957861 | lrm: 0.25 | dt: 101ms | tok/sec: 20,369 | mfu: 5.7% | epoch: 1 | remaining: 80s    
step 03009 (77.8%) | loss: 4.963891 | lrm: 0.25 | dt: 104ms | tok/sec: 19,665 | mfu: 5.5% | epoch: 1 | remaining: 80s    
step 03010 (77.8%) | loss: 4.959226 | lrm: 0.25 | dt: 115ms | tok/sec: 17,886 | mfu: 5.0% | epoch: 1 | remaining: 80s    
step 03011 (77.8%) | loss: 4.952614 | lrm: 0.25 | dt: 106ms | tok/sec: 19,375 | mfu: 5.5% | epoch: 1 | remaining: 80s    
step 03012 (77.8%) | loss: 4.952519 | lrm: 0.25 | dt: 110ms | tok/sec: 18,669 | mfu: 5.3% | epoch: 1 | remaining: 80s    
step 03013 (77.9%) | loss: 4.945608 | lrm: 0.25 | dt: 104ms | tok/sec: 19,692 | mfu: 5.6% | epoch: 1 | remaining: 80s    
step 03014 (77.9%) | loss: 4.951529 | lrm: 0.25 | dt: 110ms | tok/sec: 18,644 | mfu: 5.3% | epoch: 1 | remaining: 79s    
step 03015 (77.9%) | loss: 4.960586 | lrm: 0.25 | dt: 84ms | tok/sec: 24,392 | mfu: 6.9% | epoch: 1 | remaining: 79s    
step 03016 (78.0%) | loss: 4.981743 | lrm: 0.25 | dt: 94ms | tok/sec: 21,767 | mfu: 6.1% | epoch: 1 | remaining: 79s    
step 03017 (78.0%) | loss: 4.980524 | lrm: 0.25 | dt: 110ms | tok/sec: 18,615 | mfu: 5.3% | epoch: 1 | remaining: 79s    
step 03018 (78.0%) | loss: 4.972436 | lrm: 0.25 | dt: 110ms | tok/sec: 18,653 | mfu: 5.3% | epoch: 1 | remaining: 79s    
step 03019 (78.0%) | loss: 4.971130 | lrm: 0.25 | dt: 110ms | tok/sec: 18,592 | mfu: 5.2% | epoch: 1 | remaining: 79s    
step 03020 (78.1%) | loss: 4.991630 | lrm: 0.25 | dt: 112ms | tok/sec: 18,249 | mfu: 5.1% | epoch: 1 | remaining: 79s    
step 03021 (78.1%) | loss: 5.012156 | lrm: 0.25 | dt: 92ms | tok/sec: 22,257 | mfu: 6.3% | epoch: 1 | remaining: 79s    
step 03022 (78.1%) | loss: 5.002198 | lrm: 0.25 | dt: 102ms | tok/sec: 19,995 | mfu: 5.6% | epoch: 1 | remaining: 79s    
step 03023 (78.2%) | loss: 4.980461 | lrm: 0.25 | dt: 84ms | tok/sec: 24,402 | mfu: 6.9% | epoch: 1 | remaining: 79s    
step 03024 (78.2%) | loss: 4.985993 | lrm: 0.25 | dt: 110ms | tok/sec: 18,598 | mfu: 5.2% | epoch: 1 | remaining: 78s    
step 03025 (78.2%) | loss: 5.001087 | lrm: 0.25 | dt: 94ms | tok/sec: 21,716 | mfu: 6.1% | epoch: 1 | remaining: 78s    
step 03026 (78.2%) | loss: 4.977220 | lrm: 0.25 | dt: 100ms | tok/sec: 20,386 | mfu: 5.8% | epoch: 1 | remaining: 78s    
step 03027 (78.3%) | loss: 4.978403 | lrm: 0.25 | dt: 103ms | tok/sec: 19,862 | mfu: 5.6% | epoch: 1 | remaining: 78s    
step 03028 (78.3%) | loss: 4.952974 | lrm: 0.25 | dt: 94ms | tok/sec: 21,806 | mfu: 6.2% | epoch: 1 | remaining: 78s    
step 03029 (78.3%) | loss: 4.948273 | lrm: 0.25 | dt: 94ms | tok/sec: 21,725 | mfu: 6.1% | epoch: 1 | remaining: 78s    
step 03030 (78.3%) | loss: 4.941294 | lrm: 0.25 | dt: 105ms | tok/sec: 19,551 | mfu: 5.5% | epoch: 1 | remaining: 78s    
step 03031 (78.4%) | loss: 4.931124 | lrm: 0.25 | dt: 95ms | tok/sec: 21,612 | mfu: 6.1% | epoch: 1 | remaining: 78s    
step 03032 (78.4%) | loss: 4.940305 | lrm: 0.25 | dt: 100ms | tok/sec: 20,552 | mfu: 5.8% | epoch: 1 | remaining: 78s    
step 03033 (78.4%) | loss: 4.954627 | lrm: 0.24 | dt: 95ms | tok/sec: 21,633 | mfu: 6.1% | epoch: 1 | remaining: 78s    
step 03034 (78.5%) | loss: 4.972582 | lrm: 0.24 | dt: 94ms | tok/sec: 21,755 | mfu: 6.1% | epoch: 1 | remaining: 77s    
step 03035 (78.5%) | loss: 4.992167 | lrm: 0.24 | dt: 95ms | tok/sec: 21,649 | mfu: 6.1% | epoch: 1 | remaining: 77s    
step 03036 (78.5%) | loss: 4.984618 | lrm: 0.24 | dt: 95ms | tok/sec: 21,647 | mfu: 6.1% | epoch: 1 | remaining: 77s    
step 03037 (78.5%) | loss: 4.985143 | lrm: 0.24 | dt: 110ms | tok/sec: 18,628 | mfu: 5.3% | epoch: 1 | remaining: 77s    
step 03038 (78.6%) | loss: 4.967497 | lrm: 0.24 | dt: 94ms | tok/sec: 21,709 | mfu: 6.1% | epoch: 1 | remaining: 77s    
step 03039 (78.6%) | loss: 4.994022 | lrm: 0.24 | dt: 106ms | tok/sec: 19,363 | mfu: 5.5% | epoch: 1 | remaining: 77s    
step 03040 (78.6%) | loss: 4.972152 | lrm: 0.24 | dt: 98ms | tok/sec: 20,945 | mfu: 5.9% | epoch: 1 | remaining: 77s    
step 03041 (78.7%) | loss: 4.954413 | lrm: 0.24 | dt: 94ms | tok/sec: 21,672 | mfu: 6.1% | epoch: 1 | remaining: 77s    
step 03042 (78.7%) | loss: 4.941985 | lrm: 0.24 | dt: 94ms | tok/sec: 21,704 | mfu: 6.1% | epoch: 1 | remaining: 77s    
step 03043 (78.7%) | loss: 4.943486 | lrm: 0.24 | dt: 94ms | tok/sec: 21,730 | mfu: 6.1% | epoch: 1 | remaining: 77s    
step 03044 (78.7%) | loss: 4.930831 | lrm: 0.24 | dt: 110ms | tok/sec: 18,646 | mfu: 5.3% | epoch: 1 | remaining: 76s    
step 03045 (78.8%) | loss: 4.940231 | lrm: 0.24 | dt: 95ms | tok/sec: 21,656 | mfu: 6.1% | epoch: 1 | remaining: 76s    
step 03046 (78.8%) | loss: 4.934777 | lrm: 0.24 | dt: 94ms | tok/sec: 21,754 | mfu: 6.1% | epoch: 1 | remaining: 76s    
step 03047 (78.8%) | loss: 4.935704 | lrm: 0.24 | dt: 94ms | tok/sec: 21,695 | mfu: 6.1% | epoch: 1 | remaining: 76s    
step 03048 (78.8%) | loss: 4.944930 | lrm: 0.24 | dt: 110ms | tok/sec: 18,610 | mfu: 5.2% | epoch: 1 | remaining: 76s    
step 03049 (78.9%) | loss: 4.930708 | lrm: 0.24 | dt: 94ms | tok/sec: 21,770 | mfu: 6.1% | epoch: 1 | remaining: 76s    
step 03050 (78.9%) | loss: 4.944152 | lrm: 0.24 | dt: 101ms | tok/sec: 20,178 | mfu: 5.7% | epoch: 1 | remaining: 76s    
step 03051 (78.9%) | loss: 4.949578 | lrm: 0.24 | dt: 87ms | tok/sec: 23,629 | mfu: 6.7% | epoch: 1 | remaining: 76s    
step 03052 (78.9%) | loss: 4.943925 | lrm: 0.24 | dt: 110ms | tok/sec: 18,563 | mfu: 5.2% | epoch: 1 | remaining: 76s    
step 03053 (79.0%) | loss: 4.932167 | lrm: 0.24 | dt: 94ms | tok/sec: 21,833 | mfu: 6.2% | epoch: 1 | remaining: 76s    
step 03054 (79.0%) | loss: 4.952723 | lrm: 0.24 | dt: 94ms | tok/sec: 21,777 | mfu: 6.1% | epoch: 1 | remaining: 75s    
step 03055 (79.0%) | loss: 4.946810 | lrm: 0.24 | dt: 110ms | tok/sec: 18,613 | mfu: 5.3% | epoch: 1 | remaining: 75s    
step 03056 (79.1%) | loss: 4.937947 | lrm: 0.24 | dt: 95ms | tok/sec: 21,671 | mfu: 6.1% | epoch: 1 | remaining: 75s    
step 03057 (79.1%) | loss: 4.940208 | lrm: 0.24 | dt: 101ms | tok/sec: 20,219 | mfu: 5.7% | epoch: 1 | remaining: 75s    
step 03058 (79.1%) | loss: 4.928719 | lrm: 0.24 | dt: 98ms | tok/sec: 20,801 | mfu: 5.9% | epoch: 1 | remaining: 75s    
step 03059 (79.1%) | loss: 4.917666 | lrm: 0.24 | dt: 94ms | tok/sec: 21,744 | mfu: 6.1% | epoch: 1 | remaining: 75s    
step 03060 (79.2%) | loss: 4.919106 | lrm: 0.24 | dt: 99ms | tok/sec: 20,698 | mfu: 5.8% | epoch: 1 | remaining: 75s    
step 03061 (79.2%) | loss: 4.933900 | lrm: 0.24 | dt: 95ms | tok/sec: 21,614 | mfu: 6.1% | epoch: 1 | remaining: 75s    
step 03062 (79.2%) | loss: 4.957928 | lrm: 0.24 | dt: 94ms | tok/sec: 21,741 | mfu: 6.1% | epoch: 1 | remaining: 75s    
step 03063 (79.2%) | loss: 4.958752 | lrm: 0.24 | dt: 94ms | tok/sec: 21,780 | mfu: 6.1% | epoch: 1 | remaining: 75s    
step 03064 (79.3%) | loss: 4.980635 | lrm: 0.24 | dt: 110ms | tok/sec: 18,651 | mfu: 5.3% | epoch: 1 | remaining: 75s    
step 03065 (79.3%) | loss: 4.963861 | lrm: 0.24 | dt: 99ms | tok/sec: 20,700 | mfu: 5.8% | epoch: 1 | remaining: 74s    
step 03066 (79.3%) | loss: 4.963671 | lrm: 0.24 | dt: 90ms | tok/sec: 22,712 | mfu: 6.4% | epoch: 1 | remaining: 74s    
step 03067 (79.4%) | loss: 4.954631 | lrm: 0.24 | dt: 96ms | tok/sec: 21,258 | mfu: 6.0% | epoch: 1 | remaining: 74s    
step 03068 (79.4%) | loss: 4.967175 | lrm: 0.24 | dt: 108ms | tok/sec: 18,891 | mfu: 5.3% | epoch: 1 | remaining: 74s    
step 03069 (79.4%) | loss: 4.972459 | lrm: 0.24 | dt: 97ms | tok/sec: 21,031 | mfu: 5.9% | epoch: 1 | remaining: 74s    
step 03070 (79.4%) | loss: 4.963726 | lrm: 0.24 | dt: 94ms | tok/sec: 21,692 | mfu: 6.1% | epoch: 1 | remaining: 74s    
step 03071 (79.5%) | loss: 4.952942 | lrm: 0.24 | dt: 107ms | tok/sec: 19,103 | mfu: 5.4% | epoch: 1 | remaining: 74s    
step 03072 (79.5%) | loss: 4.941982 | lrm: 0.24 | dt: 95ms | tok/sec: 21,608 | mfu: 6.1% | epoch: 1 | remaining: 74s    
step 03073 (79.5%) | loss: 4.934093 | lrm: 0.24 | dt: 98ms | tok/sec: 20,902 | mfu: 5.9% | epoch: 1 | remaining: 74s    
step 03074 (79.6%) | loss: 4.940196 | lrm: 0.24 | dt: 102ms | tok/sec: 20,067 | mfu: 5.7% | epoch: 1 | remaining: 74s    
step 03075 (79.6%) | loss: 4.936294 | lrm: 0.24 | dt: 100ms | tok/sec: 20,531 | mfu: 5.8% | epoch: 1 | remaining: 73s    
step 03076 (79.6%) | loss: 4.944981 | lrm: 0.24 | dt: 120ms | tok/sec: 17,062 | mfu: 4.8% | epoch: 1 | remaining: 73s    
step 03077 (79.6%) | loss: 4.980839 | lrm: 0.23 | dt: 100ms | tok/sec: 20,577 | mfu: 5.8% | epoch: 1 | remaining: 73s    
step 03078 (79.7%) | loss: 4.987611 | lrm: 0.23 | dt: 118ms | tok/sec: 17,375 | mfu: 4.9% | epoch: 1 | remaining: 73s    
step 03079 (79.7%) | loss: 4.981561 | lrm: 0.23 | dt: 102ms | tok/sec: 20,095 | mfu: 5.7% | epoch: 1 | remaining: 73s    
step 03080 (79.7%) | loss: 4.987080 | lrm: 0.23 | dt: 110ms | tok/sec: 18,642 | mfu: 5.3% | epoch: 1 | remaining: 73s    
step 03081 (79.8%) | loss: 4.967626 | lrm: 0.23 | dt: 79ms | tok/sec: 25,957 | mfu: 7.3% | epoch: 1 | remaining: 73s    
step 03082 (79.8%) | loss: 4.965161 | lrm: 0.23 | dt: 109ms | tok/sec: 18,869 | mfu: 5.3% | epoch: 1 | remaining: 73s    
step 03083 (79.8%) | loss: 4.959496 | lrm: 0.23 | dt: 96ms | tok/sec: 21,350 | mfu: 6.0% | epoch: 1 | remaining: 73s    
step 03084 (79.8%) | loss: 4.954449 | lrm: 0.23 | dt: 110ms | tok/sec: 18,637 | mfu: 5.3% | epoch: 1 | remaining: 72s    
step 03085 (79.9%) | loss: 4.972563 | lrm: 0.23 | dt: 110ms | tok/sec: 18,578 | mfu: 5.2% | epoch: 1 | remaining: 72s    
step 03086 (79.9%) | loss: 4.967576 | lrm: 0.23 | dt: 110ms | tok/sec: 18,617 | mfu: 5.3% | epoch: 1 | remaining: 72s    
step 03087 (79.9%) | loss: 4.988326 | lrm: 0.23 | dt: 94ms | tok/sec: 21,672 | mfu: 6.1% | epoch: 1 | remaining: 72s    
step 03088 (80.0%) | loss: 4.956475 | lrm: 0.23 | dt: 95ms | tok/sec: 21,493 | mfu: 6.1% | epoch: 1 | remaining: 72s    
step 03089 (80.0%) | loss: 4.952647 | lrm: 0.23 | dt: 100ms | tok/sec: 20,418 | mfu: 5.8% | epoch: 1 | remaining: 72s    
step 03090 (80.0%) | loss: 4.960291 | lrm: 0.23 | dt: 95ms | tok/sec: 21,616 | mfu: 6.1% | epoch: 1 | remaining: 72s    
step 03091 (80.0%) | loss: 4.964112 | lrm: 0.23 | dt: 104ms | tok/sec: 19,638 | mfu: 5.5% | epoch: 1 | remaining: 72s    
step 03092 (80.1%) | loss: 4.972920 | lrm: 0.23 | dt: 110ms | tok/sec: 18,645 | mfu: 5.3% | epoch: 1 | remaining: 72s    
step 03093 (80.1%) | loss: 4.988427 | lrm: 0.23 | dt: 112ms | tok/sec: 18,232 | mfu: 5.1% | epoch: 1 | remaining: 72s    
step 03094 (80.1%) | loss: 4.960517 | lrm: 0.23 | dt: 108ms | tok/sec: 18,971 | mfu: 5.4% | epoch: 1 | remaining: 71s    
step 03095 (80.2%) | loss: 4.944321 | lrm: 0.23 | dt: 104ms | tok/sec: 19,763 | mfu: 5.6% | epoch: 1 | remaining: 71s    
step 03096 (80.2%) | loss: 4.933679 | lrm: 0.23 | dt: 100ms | tok/sec: 20,527 | mfu: 5.8% | epoch: 1 | remaining: 71s    
